>>> gr_fir_ccf: using E
>>> gr_fir_fff: using E
gr_buffer::allocate_buffer: warning: tried to allocate
   30 items of size 2160. Due to alignment requirements
   256 were allocated.  If this isn't OK, consider padding
   your structure to a power-of-two bytes.
   On this platform, our allocation granularity is 4096 bytes.
80	 13	 13	 1	 0.000001	 -1	 0.000000	 8.280096
81	 13	 13	 1	 0.000001	 -1	 0.000000	 9.323455
82	 13	 13	 1	 0.000001	 -1	 0.000000	 7.366484
83	 13	 13	 1	 0.000001	 -1	 0.000000	 8.064264
84	 13	 13	 1	 0.000001	 -1	 0.000000	 9.620440
85	 13	 13	 1	 0.000001	 -1	 0.000000	 7.545715
86	 13	 13	 1	 0.000001	 -1	 0.000000	 7.578858
87	 13	 13	 1	 0.000001	 -1	 0.000000	 6.951147
88	 13	 13	 1	 0.000001	 -1	 0.000000	 8.536187
89	 13	 13	 1	 0.000001	 -1	 0.000000	 8.524683
90	 13	 13	 1	 0.000001	 -1	 0.000000	 7.090593
91	 13	 13	 1	 0.000001	 -1	 0.000000	 9.036642
92	 13	 13	 1	 0.000001	 -1	 0.000000	 9.986205
93	 13	 13	 1	 0.000001	 -1	 0.000000	 6.847311
4033	 10	 10	 0	 481.793023	 -1	 0.000000	 5.266655
94	 13	 13	 1	 0.000001	 -1	 0.000000	 7.077465
95	 13	 13	 1	 0.000001	 -1	 0.000000	 8.836996
96	 13	 13	 1	 0.000001	 -1	 0.000000	 7.017735
98	 13	 13	 1	 0.000001	 -1	 0.000000	 7.436949
99	 13	 13	 1	 0.000001	 -1	 0.000000	 7.530901
100	 13	 13	 1	 0.000001	 -1	 0.000000	 7.419204
101	 13	 13	 1	 0.000001	 -1	 0.000000	 14.080310
102	 13	 13	 1	 0.000002	 -1	 0.000000	 8.618330
103	 13	 13	 1	 0.000001	 -1	 0.000000	 8.012578
104	 13	 13	 1	 0.000001	 -1	 0.000000	 7.813766
105	 13	 13	 1	 0.000001	 -1	 0.000000	 8.059147
106	 13	 13	 1	 0.000001	 -1	 0.000000	 8.196852
107	 13	 13	 1	 0.000001	 -1	 0.000000	 7.624903
108	 13	 13	 1	 0.000001	 -1	 0.000000	 7.925715
109	 13	 13	 1	 0.000001	 -1	 0.000000	 7.224413
110	 13	 13	 1	 0.000001	 -1	 0.000000	 9.712869
111	 13	 13	 1	 0.000001	 -1	 0.000000	 7.524895
112	 13	 13	 1	 0.000001	 -1	 0.000000	 10.589271
113	 13	 13	 1	 0.000000	 -1	 0.000000	 7.905494
114	 13	 13	 1	 0.000001	 -1	 0.000000	 8.837465
116	 13	 13	 1	 0.000001	 -1	 0.000000	 7.236739
117	 13	 13	 1	 0.000001	 -1	 0.000000	 8.305442
118	 13	 13	 1	 0.000001	 -1	 0.000000	 8.348749
119	 13	 13	 1	 0.000001	 -1	 0.000000	 8.867256
120	 13	 13	 1	 0.000001	 -1	 0.000000	 7.053124
121	 13	 13	 1	 0.000001	 -1	 0.000000	 8.315476
122	 13	 13	 1	 0.017466	 -1	 0.000000	 9.937699
123	 13	 13	 1	 0.000001	 -1	 0.000000	 8.989841
124	 13	 13	 1	 0.000001	 -1	 0.000000	 9.189932
125	 13	 13	 1	 0.000001	 -1	 0.000000	 10.345374
1117	 11	 11	 0	 459.654804	 -1	 0.000000	 8.061236
126	 13	 13	 1	 0.000001	 -1	 0.000000	 11.848955
127	 13	 13	 1	 0.000001	 -1	 0.000000	 9.768055
