>>> gr_fir_ccf: using E
>>> gr_fir_fff: using E
gr_buffer::allocate_buffer: warning: tried to allocate
   47 items of size 1392. Due to alignment requirements
   256 were allocated.  If this isn't OK, consider padding
   your structure to a power-of-two bytes.
   On this platform, our allocation granularity is 4096 bytes.
90	 13	 13	 1	 0.000102	 -1	 0.000000	 -0.071049
91	 13	 13	 1	 0.000083	 -1	 0.000000	 -0.035034
92	 13	 13	 1	 0.000118	 -1	 0.000000	 0.002583
93	 13	 13	 1	 0.000105	 -1	 0.000000	 0.038627
94	 13	 13	 1	 0.000017	 -1	 0.000000	 0.283464
95	 13	 13	 1	 0.000076	 -1	 0.000000	 0.133275
96	 13	 13	 1	 0.000084	 -1	 0.000000	 -0.108644
97	 13	 13	 1	 0.000066	 -1	 0.000000	 0.126505
98	 13	 13	 1	 0.000089	 -1	 0.000000	 0.121535
99	 13	 13	 1	 0.000092	 -1	 0.000000	 0.034476
100	 13	 13	 1	 0.000085	 -1	 0.000000	 -0.008504
101	 13	 13	 1	 0.000085	 -1	 0.000000	 -0.005138
102	 13	 13	 1	 0.000091	 -1	 0.000000	 0.041045
103	 13	 13	 1	 0.000048	 -1	 0.000000	 0.148272
104	 13	 13	 1	 0.000138	 -1	 0.000000	 -0.044523
105	 13	 13	 1	 0.000086	 -1	 0.000000	 0.120148
108	 13	 13	 1	 0.000048	 -1	 0.000000	 0.226124
109	 13	 13	 1	 0.000020	 -1	 0.000000	 0.139035
110	 13	 13	 1	 0.000014	 -1	 0.000000	 0.173140
111	 13	 13	 1	 0.000061	 -1	 0.000000	 0.105271
112	 13	 13	 1	 0.000114	 -1	 0.000000	 0.035826
113	 13	 13	 1	 0.000118	 -1	 0.000000	 -0.056701
114	 13	 13	 1	 0.000084	 -1	 0.000000	 -0.010686
116	 13	 13	 1	 0.000056	 -1	 0.000000	 0.189605
117	 13	 13	 1	 0.000021	 -1	 0.000000	 0.144720
118	 13	 13	 1	 0.000105	 -1	 0.000000	 0.036053
119	 13	 13	 1	 0.000106	 -1	 0.000000	 0.016921
120	 13	 13	 1	 0.000010	 -1	 0.000000	 -0.149055
121	 13	 13	 1	 0.000089	 -1	 0.000000	 0.095832
122	 13	 13	 1	 0.000099	 -1	 0.000000	 -0.072854
124	 13	 13	 1	 0.000027	 -1	 0.000000	 0.123649
125	 13	 13	 1	 0.000008	 -1	 0.000000	 0.021418
126	 13	 13	 1	 0.000031	 -1	 0.000000	 0.323146
127	 13	 13	 1	 0.000121	 -1	 0.000000	 -0.053626
128	 13	 13	 1	 0.000098	 -1	 0.000000	 -0.089568
129	 13	 13	 1	 0.000108	 -1	 0.000000	 0.065805
130	 13	 13	 1	 0.000074	 -1	 0.000000	 -0.027867
131	 13	 13	 1	 0.000120	 -1	 0.000000	 0.108248
133	 13	 13	 1	 0.000095	 -1	 0.000000	 -0.020593
134	 13	 13	 1	 0.000112	 -1	 0.000000	 0.070709
135	 13	 13	 1	 0.000092	 -1	 0.000000	 0.098588
136	 13	 13	 1	 0.000115	 -1	 0.000000	 -0.009490
137	 13	 13	 1	 0.000028	 -1	 0.000000	 0.159154
138	 13	 13	 1	 0.000101	 -1	 0.000000	 0.022696
139	 13	 13	 1	 0.000107	 -1	 0.000000	 -0.075318
140	 13	 13	 1	 0.000076	 -1	 0.000000	 0.122976
141	 13	 13	 1	 0.000029	 -1	 0.000000	 0.123386
142	 13	 13	 1	 0.000097	 -1	 0.000000	 -0.028865
143	 13	 13	 1	 0.000014	 -1	 0.000000	 -0.056166
144	 13	 13	 1	 0.000024	 -1	 0.000000	 0.255855
145	 13	 13	 1	 0.000035	 -1	 0.000000	 0.210465
146	 13	 13	 1	 0.000124	 -1	 0.000000	 0.063514
147	 13	 13	 1	 0.000086	 -1	 0.000000	 0.069678
148	 13	 13	 1	 0.000136	 -1	 0.000000	 -0.094655
418	 13	 13	 1	 0.000035	 -1	 0.000000	 0.288863
422	 13	 13	 1	 0.000114	 -1	 0.000000	 0.179229
424	 13	 13	 1	 0.000041	 -1	 0.000000	 0.145527
425	 13	 13	 1	 0.000099	 -1	 0.000000	 0.177035
426	 13	 13	 1	 0.000014	 -1	 0.000000	 0.138029
427	 13	 13	 1	 0.000025	 -1	 0.000000	 0.206320
428	 13	 13	 1	 0.000019	 -1	 0.000000	 0.043210
429	 13	 13	 1	 0.000083	 -1	 0.000000	 0.206845
430	 13	 13	 1	 0.000057	 -1	 0.000000	 -0.060949
431	 13	 13	 1	 0.000086	 -1	 0.000000	 0.181712
433	 13	 13	 1	 0.000063	 -1	 0.000000	 0.203848
434	 13	 13	 1	 0.000101	 -1	 0.000000	 0.139873
435	 13	 13	 1	 0.000128	 -1	 0.000000	 0.184858
436	 13	 13	 1	 0.000073	 -1	 0.000000	 -0.003063
438	 13	 13	 1	 0.000096	 -1	 0.000000	 0.114201
439	 13	 13	 1	 0.000070	 -1	 0.000000	 0.085792
440	 13	 13	 1	 0.000141	 -1	 0.000000	 -0.233306
441	 13	 13	 1	 0.000088	 -1	 0.000000	 -0.045794
442	 13	 13	 1	 0.000105	 -1	 0.000000	 0.221643
443	 13	 13	 1	 0.000031	 -1	 0.000000	 0.026959
444	 13	 13	 1	 0.000079	 -1	 0.000000	 0.224461
445	 13	 13	 1	 0.000065	 -1	 0.000000	 0.050133
446	 13	 13	 1	 0.000108	 -1	 0.000000	 0.094456
459	 13	 13	 1	 0.000129	 -1	 0.000000	 0.043347
460	 13	 13	 0	 417.044997	 -1	 0.000000	 -0.049603
461	 13	 13	 1	 0.000091	 -1	 0.000000	 0.256791
462	 13	 13	 1	 0.000029	 -1	 0.000000	 0.082489
463	 13	 13	 1	 0.000074	 -1	 0.000000	 0.035149
464	 13	 13	 1	 0.000090	 -1	 0.000000	 0.260947
465	 13	 13	 1	 0.000013	 -1	 0.000000	 0.123848
466	 13	 13	 1	 0.000089	 -1	 0.000000	 0.238723
468	 13	 13	 1	 0.000028	 -1	 0.000000	 0.158709
469	 13	 13	 1	 0.000082	 -1	 0.000000	 0.058651
471	 13	 13	 1	 0.000096	 -1	 0.000000	 -0.157882
472	 13	 13	 1	 0.000105	 -1	 0.000000	 0.048795
473	 13	 13	 1	 0.000072	 -1	 0.000000	 0.088531
475	 13	 13	 1	 0.000107	 -1	 0.000000	 -0.212948
476	 13	 13	 1	 0.000010	 -1	 0.000000	 0.203381
477	 13	 13	 1	 0.000064	 -1	 0.000000	 0.205424
1950	 10	 10	 1	 241.907441	 -1	 0.000000	 2.847631
478	 13	 13	 0	 485.709379	 -1	 0.000000	 0.105531
479	 13	 13	 1	 0.000089	 -1	 0.000000	 0.045923
2628	 15	 15	 1	 207.734072	 -1	 0.000000	 1.360721
0	 13	 13	 0	 450.196449	 -1	 0.000000	 0.102473
3	 13	 13	 1	 0.000060	 -1	 0.000000	 0.053526
