>>> gr_fir_ccf: using E
>>> gr_fir_fff: using E
gr_buffer::allocate_buffer: warning: tried to allocate
   30 items of size 2160. Due to alignment requirements
   256 were allocated.  If this isn't OK, consider padding
   your structure to a power-of-two bytes.
   On this platform, our allocation granularity is 4096 bytes.
421	 13	 13	 1	 0.005105	 -1	 0.000000	 6.556552
422	 13	 13	 1	 0.002073	 -1	 0.000000	 6.743828
423	 13	 13	 1	 0.000709	 -1	 0.000000	 6.227087
424	 13	 13	 1	 0.000403	 -1	 0.000000	 5.324835
425	 13	 13	 1	 0.000686	 -1	 0.000000	 6.272354
426	 13	 13	 1	 0.002755	 -1	 0.000000	 4.471150
427	 13	 13	 1	 0.000366	 -1	 0.000000	 7.268324
428	 13	 13	 1	 0.000263	 -1	 0.000000	 5.216239
429	 13	 13	 1	 0.000385	 -1	 0.000000	 7.525226
430	 13	 13	 1	 0.000441	 -1	 0.000000	 16.651806
431	 13	 13	 1	 0.001378	 -1	 0.000000	 14.394804
432	 13	 13	 1	 0.000637	 -1	 0.000000	 5.930172
433	 13	 13	 1	 0.000549	 -1	 0.000000	 4.862299
434	 13	 13	 1	 0.000192	 -1	 0.000000	 8.893765
435	 13	 13	 1	 0.000369	 -1	 0.000000	 7.007712
436	 13	 13	 1	 0.003569	 -1	 0.000000	 3.834824
437	 13	 13	 1	 0.046494	 -1	 0.000000	 5.408448
438	 13	 13	 1	 0.000305	 -1	 0.000000	 5.153637
439	 13	 13	 1	 0.003713	 -1	 0.000000	 7.141305
440	 13	 13	 1	 0.000219	 -1	 0.000000	 4.869794
441	 13	 13	 1	 0.000421	 -1	 0.000000	 2.497135
442	 13	 13	 1	 0.000452	 -1	 0.000000	 8.854066
443	 13	 13	 1	 0.000596	 -1	 0.000000	 4.308718
444	 13	 13	 1	 0.003889	 -1	 0.000000	 9.928235
445	 13	 13	 1	 0.000508	 -1	 0.000000	 7.174129
446	 13	 13	 1	 0.078757	 -1	 0.000000	 7.816355
447	 13	 13	 1	 0.000159	 -1	 0.000000	 8.080298
448	 13	 13	 1	 0.041427	 -1	 0.000000	 3.919135
449	 13	 13	 1	 0.002633	 -1	 0.000000	 8.446320
450	 13	 13	 1	 0.000665	 -1	 0.000000	 4.329362
451	 13	 13	 1	 0.003899	 -1	 0.000000	 5.926248
452	 13	 13	 1	 0.000431	 -1	 0.000000	 7.229299
453	 13	 13	 1	 0.001006	 -1	 0.000000	 9.246223
454	 13	 13	 1	 0.009613	 -1	 0.000000	 5.204745
455	 13	 13	 1	 0.003483	 -1	 0.000000	 12.124440
456	 13	 13	 1	 0.000785	 -1	 0.000000	 4.513100
457	 13	 13	 1	 0.017360	 -1	 0.000000	 4.789905
458	 13	 13	 1	 0.000379	 -1	 0.000000	 5.994823
459	 13	 13	 1	 0.000533	 -1	 0.000000	 3.704538
460	 13	 13	 1	 0.001219	 -1	 0.000000	 7.149044
461	 13	 13	 1	 0.002365	 -1	 0.000000	 4.297531
462	 13	 13	 1	 0.005709	 -1	 0.000000	 5.097792
463	 13	 13	 1	 0.000382	 -1	 0.000000	 4.024431
464	 13	 13	 1	 0.000574	 -1	 0.000000	 4.399261
465	 13	 13	 1	 0.002416	 -1	 0.000000	 9.222407
466	 13	 13	 1	 0.000338	 -1	 0.000000	 7.798007
467	 13	 13	 1	 0.000248	 -1	 0.000000	 3.502433
468	 13	 13	 1	 0.000662	 -1	 0.000000	 5.018613
469	 13	 13	 1	 0.000372	 -1	 0.000000	 8.103405
470	 13	 13	 1	 0.000310	 -1	 0.000000	 5.348288
471	 13	 13	 1	 0.000396	 -1	 0.000000	 8.009860
472	 13	 13	 1	 0.000670	 -1	 0.000000	 7.791617
473	 13	 13	 1	 0.000792	 -1	 0.000000	 5.930567
474	 13	 13	 1	 0.002842	 -1	 0.000000	 7.276588
475	 13	 13	 1	 0.002046	 -1	 0.000000	 5.380232
476	 13	 13	 1	 0.000387	 -1	 0.000000	 4.346864
477	 13	 13	 1	 0.000913	 -1	 0.000000	 4.587708
478	 13	 13	 1	 0.000678	 -1	 0.000000	 4.191880
479	 13	 13	 1	 0.020705	 -1	 0.000000	 5.029966
480	 13	 13	 1	 0.000734	 -1	 0.000000	 7.461215
481	 13	 13	 1	 0.003081	 -1	 0.000000	 4.775224
482	 13	 13	 1	 0.001747	 -1	 0.000000	 5.334639
483	 13	 13	 1	 0.000429	 -1	 0.000000	 7.659404
484	 13	 13	 1	 0.002338	 -1	 0.000000	 10.127110
485	 13	 13	 1	 0.000217	 -1	 0.000000	 8.566924
486	 13	 13	 1	 0.001025	 -1	 0.000000	 10.636553
487	 13	 13	 1	 0.000208	 -1	 0.000000	 5.853410
488	 13	 13	 1	 0.001237	 -1	 0.000000	 5.847013
489	 13	 13	 1	 0.001042	 -1	 0.000000	 6.784925
490	 13	 13	 1	 0.004281	 -1	 0.000000	 4.986326
491	 13	 13	 1	 0.000512	 -1	 0.000000	 5.928761
492	 13	 13	 1	 0.000369	 -1	 0.000000	 6.476324
493	 13	 13	 1	 0.000584	 -1	 0.000000	 6.899770
494	 13	 13	 1	 0.001152	 -1	 0.000000	 5.139119
495	 13	 13	 1	 0.001482	 -1	 0.000000	 3.368400
496	 13	 13	 1	 0.000212	 -1	 0.000000	 5.354027
497	 13	 13	 1	 0.000599	 -1	 0.000000	 4.137802
498	 13	 13	 1	 0.003675	 -1	 0.000000	 6.661585
499	 13	 13	 1	 0.000363	 -1	 0.000000	 4.255877
0	 13	 13	 1	 0.005576	 -1	 0.000000	 6.059000
1	 13	 13	 1	 0.000687	 -1	 0.000000	 6.478284
2	 13	 13	 1	 0.000506	 -1	 0.000000	 6.739416
3	 13	 13	 1	 0.000511	 -1	 0.000000	 4.641863
4	 13	 13	 1	 0.001976	 -1	 0.000000	 4.785956
5	 13	 13	 1	 0.000664	 -1	 0.000000	 5.667924
6	 13	 13	 1	 0.000249	 -1	 0.000000	 4.001828
7	 13	 13	 1	 0.002062	 -1	 0.000000	 4.703458
8	 13	 13	 1	 0.002290	 -1	 0.000000	 5.430953
9	 13	 13	 1	 0.000543	 -1	 0.000000	 5.598502
10	 13	 13	 1	 0.000249	 -1	 0.000000	 7.317509
11	 13	 13	 1	 0.003313	 -1	 0.000000	 14.322493
12	 13	 13	 1	 0.000286	 -1	 0.000000	 7.829728
13	 13	 13	 1	 0.002932	 -1	 0.000000	 3.352753
14	 13	 13	 1	 0.001950	 -1	 0.000000	 5.338553
15	 13	 13	 1	 0.002756	 -1	 0.000000	 9.658485
16	 13	 13	 1	 0.000330	 -1	 0.000000	 11.224521
17	 13	 13	 1	 0.000624	 -1	 0.000000	 3.792568
18	 13	 13	 1	 0.001227	 -1	 0.000000	 7.319682
19	 13	 13	 1	 0.000228	 -1	 0.000000	 9.869685
20	 13	 13	 1	 0.010320	 -1	 0.000000	 2.642559
21	 13	 13	 1	 0.000796	 -1	 0.000000	 3.968602
22	 13	 13	 1	 0.000705	 -1	 0.000000	 7.408416
23	 13	 13	 1	 0.001488	 -1	 0.000000	 5.698596
24	 13	 13	 1	 0.000278	 -1	 0.000000	 5.198042
25	 13	 13	 1	 0.000306	 -1	 0.000000	 7.674373
26	 13	 13	 1	 0.000529	 -1	 0.000000	 4.539789
27	 13	 13	 1	 0.000485	 -1	 0.000000	 8.296662
28	 13	 13	 1	 0.000593	 -1	 0.000000	 5.316985
29	 13	 13	 1	 17.808115	 -1	 0.000000	 8.776739
340	 13	 13	 1	 1.090374	 -1	 0.000000	 3.551353
341	 13	 13	 1	 0.000259	 -1	 0.000000	 5.556659
342	 13	 13	 1	 0.000774	 -1	 0.000000	 3.981098
343	 13	 13	 1	 0.000865	 -1	 0.000000	 4.647733
344	 13	 13	 1	 0.000865	 -1	 0.000000	 5.306644
>>> gr_fir_ccf: using E
>>> gr_fir_fff: using E
gr_buffer::allocate_buffer: warning: tried to allocate
   30 items of size 2160. Due to alignment requirements
   256 were allocated.  If this isn't OK, consider padding
   your structure to a power-of-two bytes.
   On this platform, our allocation granularity is 4096 bytes.
433	 13	 13	 1	 0.000857	 -1	 0.000000	 4.709786
434	 13	 13	 1	 0.004303	 -1	 0.000000	 8.906673
435	 13	 13	 1	 0.000447	 -1	 0.000000	 7.932972
436	 13	 13	 1	 0.000384	 -1	 0.000000	 5.365557
437	 13	 13	 1	 0.001543	 -1	 0.000000	 13.775440
438	 13	 13	 1	 0.000246	 -1	 0.000000	 5.481424
439	 13	 13	 1	 0.002373	 -1	 0.000000	 6.740463
440	 13	 13	 1	 0.001066	 -1	 0.000000	 7.170289
441	 13	 13	 1	 0.000805	 -1	 0.000000	 5.015901
442	 13	 13	 1	 0.000367	 -1	 0.000000	 6.022863
443	 13	 13	 1	 0.004372	 -1	 0.000000	 10.637890
444	 13	 13	 1	 0.004389	 -1	 0.000000	 7.843683
445	 13	 13	 1	 0.003487	 -1	 0.000000	 6.114861
446	 13	 13	 1	 0.000617	 -1	 0.000000	 5.733845
447	 13	 13	 1	 0.004721	 -1	 0.000000	 5.903108
448	 13	 13	 1	 0.000512	 -1	 0.000000	 6.308515
0	 15	 15	 1	 0.148333	 -1	 0.000000	 3.519114
1	 15	 15	 1	 0.091855	 -1	 0.000000	 9.493910
>>> gr_fir_ccf: using E
>>> gr_fir_fff: using E
gr_buffer::allocate_buffer: warning: tried to allocate
   30 items of size 2160. Due to alignment requirements
   256 were allocated.  If this isn't OK, consider padding
   your structure to a power-of-two bytes.
   On this platform, our allocation granularity is 4096 bytes.
0	 15	 15	 1	 0.006961	 -1	 0.000000	 4.898490
1	 15	 15	 1	 0.047467	 -1	 0.000000	 7.209283
>>> gr_fir_ccf: using E
>>> gr_fir_fff: using E
gr_buffer::allocate_buffer: warning: tried to allocate
   30 items of size 2160. Due to alignment requirements
   256 were allocated.  If this isn't OK, consider padding
   your structure to a power-of-two bytes.
   On this platform, our allocation granularity is 4096 bytes.
0	 5	 5	 1	 2.830475	 -1	 0.000000	 5.538849
1	 5	 5	 1	 1.357815	 -1	 0.000000	 5.774492
2	 5	 5	 1	 5.030482	 -1	 0.000000	 3.689988
3	 5	 5	 1	 4.152075	 -1	 0.000000	 5.732829
4	 5	 5	 1	 3.830684	 -1	 0.000000	 9.227338
5	 5	 5	 1	 3.296083	 -1	 0.000000	 5.477088
6	 5	 5	 1	 4.355625	 -1	 0.000000	 7.565861
7	 5	 5	 1	 1.960506	 -1	 0.000000	 3.574475
8	 5	 5	 1	 1.528102	 -1	 0.000000	 3.943503
9	 5	 5	 1	 3.429709	 -1	 0.000000	 5.290991
10	 5	 5	 1	 2.259099	 -1	 0.000000	 10.068198
11	 5	 5	 1	 12.816630	 -1	 0.000000	 4.899236
12	 5	 5	 1	 16.417319	 -1	 0.000000	 8.621138
13	 5	 5	 1	 8.403919	 -1	 0.000000	 4.605264
14	 5	 5	 1	 7.405007	 -1	 0.000000	 5.823771
15	 5	 5	 1	 5.324490	 -1	 0.000000	 10.607318
16	 5	 5	 1	 8.402363	 -1	 0.000000	 5.622372
17	 5	 5	 1	 9.963945	 -1	 0.000000	 6.766100
18	 5	 5	 1	 2.780153	 -1	 0.000000	 3.614308
19	 5	 5	 1	 11.670068	 -1	 0.000000	 15.952134
20	 5	 5	 1	 1.998199	 -1	 0.000000	 5.603915
21	 5	 5	 1	 11.464852	 -1	 0.000000	 7.683890
22	 5	 5	 1	 2.356468	 -1	 0.000000	 11.024958
23	 5	 5	 1	 4.327654	 -1	 0.000000	 3.342313
24	 5	 5	 1	 13.049700	 -1	 0.000000	 4.949009
25	 5	 5	 1	 3.585239	 -1	 0.000000	 7.018635
26	 5	 5	 1	 4.026844	 -1	 0.000000	 4.063211
27	 5	 5	 1	 6.139766	 -1	 0.000000	 6.281645
28	 5	 5	 1	 4.360031	 -1	 0.000000	 3.323529
29	 5	 5	 1	 1.321847	 -1	 0.000000	 7.531042
30	 5	 5	 1	 5.862942	 -1	 0.000000	 5.194400
31	 5	 5	 1	 3.899408	 -1	 0.000000	 6.316874
