>>> gr_fir_ccf: using E
>>> gr_fir_fff: using E
gr_buffer::allocate_buffer: warning: tried to allocate
   25 items of size 2544. Due to alignment requirements
   256 were allocated.  If this isn't OK, consider padding
   your structure to a power-of-two bytes.
   On this platform, our allocation granularity is 4096 bytes.
378	 13	 13	 1	 3.325217	 -1	 0.000000	 1.158418
379	 13	 13	 1	 3.696771	 -1	 0.000000	 2.706763
380	 13	 13	 1	 8.782003	 -1	 0.000000	 2.780895
381	 13	 13	 1	 0.221314	 -1	 0.000000	 2.987627
384	 13	 13	 1	 3.426691	 -1	 0.000000	 6.134136
385	 13	 13	 1	 22.368007	 -1	 0.000000	 -0.110766
386	 13	 13	 1	 8.789904	 -1	 0.000000	 5.886719
387	 13	 13	 1	 5.074995	 -1	 0.000000	 0.096815
391	 13	 13	 1	 19.977950	 -1	 0.000000	 3.289594
392	 13	 13	 1	 24.738076	 -1	 0.000000	 7.698928
393	 13	 13	 1	 14.468988	 -1	 0.000000	 5.660726
398	 13	 13	 1	 1.484299	 -1	 0.000000	 3.790100
400	 13	 13	 1	 1.628507	 -1	 0.000000	 5.467314
402	 13	 13	 1	 1.480977	 -1	 0.000000	 1.617083
406	 13	 13	 1	 5.507618	 -1	 0.000000	 1.646105
407	 13	 13	 1	 14.976222	 -1	 0.000000	 4.353453
412	 13	 13	 1	 30.057571	 -1	 0.000000	 3.945932
620	 13	 13	 0	 228.113167	 -1	 0.000000	 12.362845
414	 13	 13	 1	 15.687121	 -1	 0.000000	 4.964351
415	 13	 13	 1	 6.251331	 -1	 0.000000	 1.970838
417	 13	 13	 1	 18.488837	 -1	 0.000000	 1.384659
419	 13	 13	 1	 56.633945	 -1	 0.000000	 3.861347
423	 13	 13	 1	 28.412997	 -1	 0.000000	 3.291856
426	 13	 13	 1	 1.295265	 -1	 0.000000	 7.205106
427	 13	 13	 1	 17.997955	 -1	 0.000000	 5.644186
429	 13	 13	 1	 2.894311	 -1	 0.000000	 3.750499
430	 13	 13	 1	 0.186242	 -1	 0.000000	 1.154714
431	 13	 13	 1	 25.225004	 -1	 0.000000	 0.959521
432	 13	 13	 1	 6.680508	 -1	 0.000000	 2.988186
