>>> gr_fir_ccf: using E
>>> gr_fir_fff: using E
terminate called after throwing an instance of 'std::invalid_argument'
  what():  gr_ofdm_demod: Incorrect subcarriers allocated
>>> gr_fir_ccf: using E
>>> gr_fir_fff: using E
gr_buffer::allocate_buffer: warning: tried to allocate
   19 items of size 3312. Due to alignment requirements
   256 were allocated.  If this isn't OK, consider padding
   your structure to a power-of-two bytes.
   On this platform, our allocation granularity is 4096 bytes.
170	 13	 13	 1	 0.000778	 -1	 0.000000	 6.453805
171	 13	 13	 1	 0.001310	 -1	 0.000000	 10.809916
172	 13	 13	 1	 0.018187	 -1	 0.000000	 6.272591
173	 13	 13	 1	 0.000394	 -1	 0.000000	 4.770495
174	 13	 13	 1	 0.003079	 -1	 0.000000	 8.491668
175	 13	 13	 1	 0.005928	 -1	 0.000000	 11.998850
176	 13	 13	 1	 0.002621	 -1	 0.000000	 8.270273
177	 13	 13	 1	 0.005623	 -1	 0.000000	 7.596624
178	 13	 13	 1	 0.496820	 -1	 0.000000	 7.253607
179	 13	 13	 1	 0.011034	 -1	 0.000000	 5.065691
180	 13	 13	 1	 0.000210	 -1	 0.000000	 8.230001
181	 13	 13	 1	 0.027676	 -1	 0.000000	 4.714929
182	 13	 13	 1	 0.031766	 -1	 0.000000	 4.795622
183	 13	 13	 1	 0.034321	 -1	 0.000000	 9.027359
184	 13	 13	 1	 0.009670	 -1	 0.000000	 8.698234
185	 13	 13	 1	 0.002565	 -1	 0.000000	 9.614163
186	 13	 13	 1	 0.001391	 -1	 0.000000	 7.438042
187	 13	 13	 1	 0.003265	 -1	 0.000000	 7.600989
188	 13	 13	 1	 0.011032	 -1	 0.000000	 5.192338
189	 13	 13	 1	 0.035713	 -1	 0.000000	 4.228143
190	 13	 13	 1	 0.035540	 -1	 0.000000	 7.586355
191	 13	 13	 1	 0.001314	 -1	 0.000000	 7.621843
192	 13	 13	 1	 0.000367	 -1	 0.000000	 9.282505
193	 13	 13	 1	 0.005327	 -1	 0.000000	 8.250210
194	 13	 13	 1	 0.000202	 -1	 0.000000	 8.095234
195	 13	 13	 1	 0.008824	 -1	 0.000000	 4.558230
196	 13	 13	 1	 0.003005	 -1	 0.000000	 7.032269
